灿鸿_舟山,,,,,,,,,,,,
时间1,实测,时间2,频谱4,频谱6,频谱8,频谱10,频谱12,,,,,
2021/7/12 23:00,8.66982,2021/7/13 3:00,9.17633,9.194170112,9.159976564,9.16889662,9.179303352,,,,,
2021/7/13 0:00,8.98739,2021/7/13 4:00,9.06736,9.045935673,9.086998967,9.076286803,9.063789279,,,,,
2021/7/13 1:00,8.98739,2021/7/13 5:00,8.84813,8.827638565,8.866913816,8.856668098,8.844714761,,,,,
2021/7/13 2:00,9.2435,2021/7/13 6:00,8.61483,8.636060611,8.595368606,8.605983912,8.618368435,,,,,
2021/7/13 3:00,9.46887,2021/7/13 7:00,8.41535,8.424185118,8.407251142,8.411668701,8.41682252,,,,,
2021/7/13 4:00,9.88889,2021/7/13 8:00,8.22261,8.232538854,8.213508551,8.218472978,8.224264809,,,,,
2021/7/13 5:00,10.17573,2021/7/13 9:00,8.03254,8.067159084,8.000805839,8.018115382,8.038309847,,,,,
2021/7/13 6:00,9.69425,2021/7/13 10:00,7.73292,7.765645946,7.702921216,7.719284189,7.738374324,,,,,
2021/7/13 7:00,9.05398,2021/7/13 11:00,7.5468,7.564832935,7.530269809,7.539286277,7.549805489,,,,,
2021/7/13 8:00,8.50591,2021/7/13 12:00,7.38028,7.412314293,7.350915232,7.366932378,7.385619049,,,,,
2021/7/13 9:00,8.02443,2021/7/13 13:00,7.22897,7.213568925,7.243087652,7.235387115,7.226403154,,,,,
2021/7/13 10:00,7.51221,2021/7/13 14:00,7.05996,7.04876834,7.070219021,7.064623192,7.058094723,,,,,
2021/7/13 11:00,7.25611,2021/7/13 15:00,6.86364,6.880385465,6.848289991,6.856662723,6.866430911,,,,,
2021/7/13 12:00,7.06147,2021/7/13 16:00,6.6145,6.642811898,6.588547427,6.602703376,6.61921865,,,,,
2021/7/13 13:00,6.7695,2021/7/13 17:00,6.33177,6.373212648,6.293780906,6.31450223,6.338677108,,,,,
2021/7/13 14:00,6.54925,2021/7/13 18:00,6.03006,6.062680123,6.00015822,6.016468282,6.035496687,,,,,
2021/7/13 15:00,5.90386,2021/7/13 19:00,5.73554,5.775870876,5.698570031,5.718735469,5.742261813,,,,,
2021/7/13 16:00,5.42238,2021/7/13 20:00,5.44751,5.468459629,5.428306174,5.438780988,5.451001605,,,,,
2021/7/13 17:00,4.97163,2021/7/13 21:00,5.18753,5.18986817,5.185386678,5.186555763,5.187919695,,,,,
,,2021/7/13 22:00,4.92933,4.893919756,4.961789391,4.944084269,4.923428293,,,,,
,,2021/7/13 23:00,4.69933,4.723118758,4.677523639,4.689418018,4.703294793,,,,,
,,2021/7/14 0:00,4.49809,4.495975498,4.500028294,4.498971043,4.497737583,,,,,
,,2021/7/14 1:00,4.31427,4.311074506,4.317199203,4.315601456,4.313737418,,,,,
,,2021/7/14 2:00,4.15017,4.187256053,4.116174452,4.134717478,4.156351009,,,,,
,,2021/7/14 3:00,4.00131,4.040081872,3.965769118,3.985155054,4.007771979,,,,,
,,2021/7/14 4:00,3.86769,3.918154392,3.821430974,3.84666317,3.876100732,,,,,
,,2021/7/14 5:00,3.74875,3.786916938,3.71376364,3.732847109,3.755111156,,,,,
,,2021/7/14 6:00,3.64142,3.641920892,3.640960849,3.641211295,3.641503482,,,,,
,,2021/7/14 7:00,3.54345,3.558252037,3.529881466,3.537282485,3.545917006,,,,,
,,2021/7/14 8:00,3.45492,3.426323606,3.481133361,3.466835164,3.450153934,,,,,
