ID,Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
3094,20210724.21,121.813,32.0035,7.4453,-10.8776,-10.7578,1.42581,4.2744,185,27.2536,204.184,5.0084,4.2744,4.2744,5.0084
3095,20210724.22,121.813,32.0035,7.4453,-12.6854,-9.8552,1.48527,4.3149,185,27.1834,204.131,5.0084,4.3149,4.3149,5.0084
3096,20210724.23,121.813,32.0035,7.4453,-12.228,-10.4381,1.53091,4.3858,185,27.1707,204.304,5.0084,4.3858,4.3858,5.0084
3097,20210725,121.813,32.0035,7.4453,-12.906,-9.4462,1.57917,4.4599,185,26.9774,204.074,5.0084,4.4599,4.4599,5.0084
3098,20210725.01,121.813,32.0035,7.4453,-14.5896,-9.4422,1.6456,4.5227,185,26.8346,203.3,5.0084,4.5227,4.5227,5.0084
3099,20210725.02,121.813,32.0035,7.4453,-15.3848,-8.3691,1.71302,4.6092,185,26.5465,202.358,5.0084,4.6092,4.6092,5.0084
3100,20210725.03,121.813,32.0035,7.4453,-15.4256,-7.2689,1.77171,4.7173,185,26.1469,201.321,5.0084,4.7173,4.7173,5.0084
3101,20210725.04,121.813,32.0035,7.4453,-15.7673,-6.6469,1.83445,4.8128,185,25.7526,200.383,5.0084,4.8129,4.8129,5.0084
3102,20210725.05,121.813,32.0035,7.4453,-15.6028,-6.3268,1.88388,4.9257,185,25.1751,199.45,5.5063,4.9257,4.9257,5.5063
3103,20210725.06,121.813,32.0035,7.4453,-14.7305,-6.3355,1.92256,5.0343,185,24.6816,198.943,5.5063,5.0343,5.0343,5.5063
3104,20210725.07,121.813,32.0035,7.4453,-15.0811,-6.2303,1.96507,5.1236,185,24.1374,198.056,5.5063,5.1236,5.1236,5.5063
3105,20210725.08,121.813,32.0035,7.4453,-15.2661,-6.8315,2.01197,5.2026,185,23.7133,197.408,5.5063,5.2026,5.2026,5.5063
3106,20210725.09,121.813,32.0035,7.4453,-15.391,-7.3655,2.06044,5.2778,185,23.2761,196.855,5.5063,5.2778,5.2778,5.5063
3107,20210725.1,121.813,32.0035,7.4453,-16.4307,-7.0212,2.11667,5.3365,185,23.0097,196.199,5.5063,5.3365,5.3365,5.5063
3108,20210725.11,121.813,32.0035,7.4453,-15.8363,-7.4388,2.15272,5.4106,185,22.7188,195.95,6.0537,5.4106,5.4106,6.0537
3109,20210725.12,121.813,32.0035,7.4453,-16.1456,-7.2493,2.18956,5.4729,185,22.4965,195.597,6.0537,5.4729,5.4729,6.0537
3110,20210725.13,121.813,32.0035,7.4453,-17.1422,-5.3338,2.23672,5.537,185,22.1114,194.615,6.0537,5.537,5.537,6.0537
3111,20210725.14,121.813,32.0035,7.4453,-16.3929,-4.4719,2.26814,5.6412,185,21.5236,193.703,6.0537,5.6412,5.6412,6.0537
3112,20210725.15,121.813,32.0035,7.4453,-15.9668,-3.8056,2.30109,5.7693,185,20.765,192.767,6.0537,5.7693,5.7693,6.0537
3113,20210725.16,121.813,32.0035,7.4453,-15.9554,-2.583,2.33755,5.8933,185,19.9992,191.748,6.0537,5.8933,5.8933,6.0537
3114,20210725.17,121.813,32.0035,7.4453,-16.6203,-1.5368,2.38391,5.979,185,19.3571,190.835,6.6554,5.979,5.979,6.6554
3115,20210725.18,121.813,32.0035,7.4453,-16.7581,-0.9039,2.4213,6.0581,185,18.8367,190.202,6.6554,6.0581,6.0581,6.6554
3116,20210725.19,121.813,32.0035,7.4453,-16.5083,-1.406,2.44472,6.124,185,18.4578,189.923,6.6554,6.124,6.124,6.6554
3117,20210725.2,121.813,32.0035,7.4453,-16.052,-1.3792,2.45233,6.1879,185,18.1645,189.763,6.6554,6.1879,6.1879,6.6554
3118,20210725.21,121.813,32.0035,7.4453,-16.1324,-0.7373,2.45806,6.2327,185,17.9227,189.529,8.8441,6.2327,6.2327,8.8441
3119,20210725.22,121.813,32.0035,7.4453,-16.3753,1.4973,2.46702,6.254,185,17.7448,188.989,8.8441,6.254,6.254,8.8441
3120,20210725.23,121.813,32.0035,7.4453,-16.1604,1.1955,2.46351,6.2787,185,17.5527,188.592,8.8441,6.2787,6.2787,8.8441
3121,20210726,121.813,32.0035,7.4453,-16.3377,1.6715,2.46217,6.2893,185,17.4252,188.185,8.8441,6.2893,6.2893,8.8441
3122,20210726.01,121.813,32.0035,7.4453,-16.3865,2.4791,2.46773,6.2898,185,17.3314,187.769,8.8441,6.2898,6.2898,8.8441
3123,20210726.02,121.813,32.0035,7.4453,-16.1782,3.4875,2.47601,6.3092,185,17.2871,187.43,8.8441,6.3092,6.3092,8.8441
3124,20210726.03,121.813,32.0035,7.4453,-15.6102,4.8209,2.4881,6.3463,185,17.2212,187.124,8.8441,6.3463,6.3463,8.8441
3125,20210726.04,121.813,32.0035,7.4453,-14.8024,5.3439,2.48682,6.423,185,17.0973,186.934,8.8441,6.423,6.423,8.8441
3126,20210726.05,121.813,32.0035,7.4453,-14.4369,5.8748,2.48075,6.4882,185,17.0039,186.736,8.8441,6.4882,6.4882,8.8441
3127,20210726.06,121.813,32.0035,7.4453,-14.2022,7.149,2.46248,6.5234,185,17.0742,186.416,8.8441,6.5234,6.5234,8.8441
3128,20210726.07,121.813,32.0035,7.4453,-13.4035,7.5964,2.42376,6.5397,185,17.1733,186.132,8.8441,6.5397,6.5397,8.8441
3129,20210726.08,121.813,32.0035,7.4453,-12.7488,6.7653,2.36602,6.5285,185,17.271,185.958,8.8441,6.5285,6.5285,8.8441
3130,20210726.09,121.813,32.0035,7.4453,-13.1876,6.5839,2.31936,6.4546,185,17.4754,185.59,8.0444,6.4546,6.4546,8.0444
3131,20210726.1,121.813,32.0035,7.4453,-14.1933,6.1344,2.30058,6.3522,185,17.6649,185.123,8.0444,6.3521,6.3521,8.0444
3132,20210726.11,121.813,32.0035,7.4453,-14.4727,6.1643,2.30018,6.2582,185,17.8292,184.81,8.0444,6.2582,6.2582,8.0444
3133,20210726.12,121.813,32.0035,7.4453,-13.5632,6.1,2.282,6.2321,185,17.8639,184.847,8.0444,6.2321,6.2321,8.0444
3134,20210726.13,121.813,32.0035,7.4453,-12.4589,5.4019,2.24114,6.2398,185,17.8198,185.147,8.0444,6.2398,6.2398,8.0444
3135,20210726.14,121.813,32.0035,7.4453,-12.9222,6.6006,2.21052,6.1999,185,18.0304,184.875,8.0444,6.1999,6.1999,8.0444
3136,20210726.15,121.813,32.0035,7.4453,-12.4947,7.3399,2.17249,6.1445,185,18.2611,184.537,8.0444,6.1445,6.1445,8.0444
3137,20210726.16,121.813,32.0035,7.4453,-12.4728,7.4365,2.13013,6.08,185,18.4838,184.121,8.0444,6.08,6.08,8.0444
3138,20210726.17,121.813,32.0035,7.4453,-13.1529,7.4179,2.1191,5.9876,185,18.6913,183.582,8.0444,5.9876,5.9876,8.0444
3139,20210726.18,121.813,32.0035,7.4453,-13.5649,7.9891,2.12804,5.9149,185,18.8988,183.096,8.0444,5.9149,5.9149,8.0444
3140,20210726.19,121.813,32.0035,7.4453,-12.4365,8.3837,2.11732,5.8993,185,19.072,183.041,8.0444,5.8993,5.8993,8.0444
3141,20210726.2,121.813,32.0035,7.4453,-11.248,9.7004,2.08694,5.898,185,19.3671,182.935,8.0444,5.898,5.898,8.0444
3142,20210726.21,121.813,32.0035,7.4453,-10.465,10.5102,2.04727,5.8916,185,19.7466,182.573,7.3171,5.8916,5.8916,7.3171
3143,20210726.22,121.813,32.0035,7.4453,-7.7221,11.2892,1.96674,5.9276,185,20.0917,182.435,7.3171,5.9276,5.9276,7.3171
3144,20210726.23,121.813,32.0035,7.4453,-9.3646,9.6321,1.90395,5.8785,185,20.4209,181.736,7.3171,5.8785,5.8785,7.3171
3145,20210727,121.813,32.0035,7.4453,-10.4193,8.6683,1.85809,5.7713,185,20.6501,180.845,7.3171,5.7713,5.7713,7.3171
3146,20210727.01,121.813,32.0035,7.4453,-11.1673,8.0662,1.83195,5.6384,185,20.8242,179.959,7.3171,5.6384,5.6384,7.3171
3147,20210727.02,121.813,32.0035,7.4453,-10.8899,7.8521,1.80567,5.5598,185,20.8133,179.553,7.3171,5.5598,5.5598,7.3171
3148,20210727.03,121.813,32.0035,7.4453,-10.7149,9.0382,1.79943,5.4927,185,21.0323,178.984,7.3171,5.4926,5.4926,7.3171
3149,20210727.04,121.813,32.0035,7.4453,-9.6299,9.1333,1.77763,5.5011,185,21.1509,179.013,7.3171,5.5011,5.5011,7.3171
3150,20210727.05,121.813,32.0035,7.4453,-9.0769,9.221,1.75656,5.5167,185,21.3713,179.111,7.3171,5.5167,5.5167,7.3171
3151,20210727.06,121.813,32.0035,7.4453,-9.7193,9.537,1.75774,5.4955,185,21.5771,178.869,7.3171,5.4955,5.4955,7.3171
3152,20210727.07,121.813,32.0035,7.4453,-10.1181,8.1264,1.74673,5.4836,185,21.5821,179.029,7.3171,5.4837,5.4837,7.3171
3153,20210727.08,121.813,32.0035,7.4453,-10.4397,7.7059,1.73548,5.447,185,21.6276,179.049,7.3171,5.447,5.447,7.3171
3154,20210727.09,121.813,32.0035,7.4453,-10.7281,7.3905,1.72772,5.4017,185,21.5827,179.062,7.3171,5.4017,5.4017,7.3171
3155,20210727.1,121.813,32.0035,7.4453,-10.9755,6.7911,1.72111,5.3669,185,21.4507,179.2,7.3171,5.3669,5.3669,7.3171
3156,20210727.11,121.813,32.0035,7.4453,-11.1327,6.6077,1.72047,5.3361,185,21.2764,179.398,7.3171,5.3361,5.3361,7.3171
3157,20210727.12,121.813,32.0035,7.4453,-11.1347,6.8353,1.72188,5.3197,185,21.1716,179.588,7.3171,5.3197,5.3197,7.3171
3158,20210727.13,121.813,32.0035,7.4453,-10.5596,7.3407,1.71592,5.323,185,21.1743,179.906,7.3171,5.323,5.323,7.3171
3159,20210727.14,121.813,32.0035,7.4453,-10.3173,7.5956,1.70531,5.3295,185,21.2965,180.165,7.3171,5.3295,5.3295,7.3171
3160,20210727.15,121.813,32.0035,7.4453,-10.2119,7.6,1.68732,5.3185,185,21.4672,180.33,7.3171,5.3185,5.3185,7.3171
3161,20210727.16,121.813,32.0035,7.4453,-10.0879,7.3476,1.65662,5.2954,185,21.6499,180.379,6.6554,5.2954,5.2954,6.6554
3162,20210727.17,121.813,32.0035,7.4453,-9.8297,7.3924,1.61995,5.2466,185,21.8969,180.258,6.6554,5.2466,5.2466,6.6554
3163,20210727.18,121.813,32.0035,7.4453,-9.43,7.8341,1.57997,5.1894,185,22.2717,179.87,6.6554,5.1894,5.1894,6.6554
3164,20210727.19,121.813,32.0035,7.4453,-8.9842,8.3314,1.5384,5.1228,185,22.7121,179.394,6.6554,5.1228,5.1228,6.6554
3165,20210727.2,121.813,32.0035,7.4453,-8.7783,8.2378,1.49751,5.0599,185,23.1384,178.836,6.6554,5.0599,5.0599,6.6554
3166,20210727.21,121.813,32.0035,7.4453,-8.7297,8.0976,1.46372,4.9908,185,23.4345,178.307,6.6554,4.9908,4.9908,6.6554
3167,20210727.22,121.813,32.0035,7.4453,-8.6141,7.4008,1.42696,4.9447,185,23.6085,178.037,6.6554,4.9447,4.9447,6.6554
3168,20210727.23,121.813,32.0035,7.4453,-8.2524,7.9532,1.40227,4.891,185,23.8814,177.64,6.6554,4.891,4.891,6.6554
3169,20210728,121.813,32.0035,7.4453,-8.2249,7.5874,1.38102,4.8685,185,24.0896,177.673,6.6554,4.8685,4.8685,6.6554
3170,20210728.01,121.813,32.0035,7.4453,-8.3536,6.7126,1.36329,4.8556,185,24.1427,178.16,6.6554,4.8556,4.8556,6.6554
3171,20210728.02,121.813,32.0035,7.4453,-8.5476,6.8836,1.35558,4.8244,185,24.4075,178.284,6.6554,4.8244,4.8244,6.6554
3172,20210728.03,121.813,32.0035,7.4453,-8.2311,7.0699,1.34041,4.7984,185,24.6808,178.485,6.6554,4.7984,4.7984,6.6554
3173,20210728.04,121.813,32.0035,7.4453,-7.5831,7.6179,1.31691,4.7801,185,25.1052,178.568,6.6554,4.7801,4.7801,6.6554
3174,20210728.05,121.813,32.0035,7.4453,-7.5034,7.7018,1.29701,4.7436,185,25.5208,178.377,6.0537,4.7436,4.7436,6.0537
3175,20210728.06,121.813,32.0035,7.4453,-7.6714,7.7403,1.28054,4.6969,185,25.8884,178.007,6.0537,4.6969,4.6969,6.0537
3176,20210728.07,121.813,32.0035,7.4453,-7.7904,7.6869,1.26641,4.6411,185,26.221,177.471,6.0537,4.6411,4.6411,6.0537
3177,20210728.08,121.813,32.0035,7.4453,-7.8599,7.0887,1.24415,4.6079,185,26.3285,177.362,6.0537,4.6079,4.6079,6.0537
3178,20210728.09,121.813,32.0035,7.4453,-7.1303,7.4938,1.21822,4.5773,185,26.6339,177.109,6.0537,4.5773,4.5773,6.0537
3179,20210728.1,121.813,32.0035,7.4453,-6.8698,6.7825,1.18253,4.5749,185,26.6978,177.512,6.0537,4.5749,4.5749,6.0537
3180,20210728.11,121.813,32.0035,7.4453,-7.1555,6.5699,1.16069,4.5317,185,26.809,177.387,6.0537,4.5317,4.5317,6.0537
3181,20210728.12,121.813,32.0035,7.4453,-7.0427,6.7346,1.14015,4.4833,185,27.1076,177.133,6.0537,4.4833,4.4833,6.0537
3182,20210728.13,121.813,32.0035,7.4453,-6.4403,7.5314,1.11989,4.4327,185,27.5686,176.626,6.0537,4.4327,4.4327,6.0537
3183,20210728.14,121.813,32.0035,7.4453,-6.1372,7.4517,1.09728,4.3954,185,27.9567,176.26,6.0537,4.3954,4.3954,6.0537
3184,20210728.15,121.813,32.0035,7.4453,-5.6484,7.7716,1.07502,4.3556,185,28.3391,175.824,6.0537,4.3556,4.3556,6.0537
3185,20210728.16,121.813,32.0035,7.4453,-5.5742,8.3023,1.06399,4.2924,185,28.8565,174.719,6.0537,4.2924,4.2924,6.0537
3186,20210728.17,121.813,32.0035,7.4453,-5.7018,8.3906,1.05766,4.2189,185,29.3062,173.429,6.0537,4.2189,4.2189,6.0537
3187,20210728.18,121.813,32.0035,7.4453,-5.7206,8.4624,1.05303,4.1587,185,29.6507,172.149,6.0537,4.1587,4.1587,6.0537
3188,20210728.19,121.813,32.0035,7.4453,-5.4881,8.5385,1.04319,4.1231,185,29.8926,171.238,6.0537,4.1231,4.1231,6.0537
3189,20210728.2,121.813,32.0035,7.4453,-5.2107,8.494,1.02848,4.1021,185,30.0657,170.652,5.5063,4.1021,4.1021,5.5063
3190,20210728.21,121.813,32.0035,7.4453,-4.6063,8.4832,1.00667,4.0916,185,30.3392,170.303,5.5063,4.0916,4.0916,5.5063
3191,20210728.22,121.813,32.0035,7.4453,-4.1115,7.4822,0.967,4.121,185,30.3956,171.116,5.5063,4.121,4.121,5.5063
3192,20210728.23,121.813,32.0035,7.4453,-4.0648,7.9353,0.94751,4.0802,185,30.6036,170.652,5.5063,4.0802,4.0802,5.5063
3193,20210729,121.813,32.0035,7.4453,-3.757,8.7036,0.93791,3.9971,185,31.167,169.321,5.5063,3.9971,3.9971,5.5063
3194,20210729.01,121.813,32.0035,7.4453,-3.2893,8.528,0.91531,3.9669,185,31.5269,168.974,5.5063,3.9669,3.9669,5.5063
3195,20210729.02,121.813,32.0035,7.4453,-2.8514,8.5837,0.89683,3.9244,185,31.9557,168.178,5.5063,3.9244,3.9244,5.5063
3196,20210729.03,121.813,32.0035,7.4453,-2.7887,8.2238,0.87253,3.8852,185,32.0549,167.689,5.5063,3.8852,3.8852,5.5063
3197,20210729.04,121.813,32.0035,7.4453,-3.0141,7.9248,0.85195,3.8359,185,31.9714,166.54,5.5063,3.8359,3.8359,5.5063
3198,20210729.05,121.813,32.0035,7.4453,-3.0815,7.4957,0.82676,3.7878,185,31.6501,165.588,5.5063,3.7878,3.7878,5.5063
3199,20210729.06,121.813,32.0035,7.4453,-2.7673,7.2969,0.79865,3.7507,185,31.367,164.635,5.5063,3.7507,3.7507,5.5063
3200,20210729.07,121.813,32.0035,7.4453,-2.3158,6.8956,0.76248,3.723,185,31.0783,164.269,5.5063,3.723,3.723,5.5063
3201,20210729.08,121.813,32.0035,7.4453,-2.2957,6.2593,0.7247,3.6994,185,30.6319,164.22,5.5063,3.6994,3.6994,5.5063
3202,20210729.09,121.813,32.0035,7.4453,-0.9779,6.354,0.68311,3.6782,185,30.7056,164.476,5.5063,3.6782,3.6782,5.5063
3203,20210729.1,121.813,32.0035,7.4453,-0.2799,5.4002,0.63828,3.7012,185,30.3714,165.796,5.0084,3.7012,3.7012,5.0084
3204,20210729.11,121.813,32.0035,7.4453,-0.3344,5.1909,0.60167,3.6769,185,30.2214,166.894,5.0084,3.6769,3.6769,5.0084
3205,20210729.12,121.813,32.0035,7.4453,-0.1622,5.2145,0.57419,3.6013,185,30.5721,167.4,5.0084,3.6013,3.6013,5.0084
3206,20210729.13,121.813,32.0035,7.4453,0.0662,4.8374,0.54946,3.552,185,30.7575,168.29,5.0084,3.552,3.552,5.0084
3207,20210729.14,121.813,32.0035,7.4453,0.6731,4.2626,0.52622,3.5791,185,30.5382,169.679,5.0084,3.5791,3.5791,5.0084
3208,20210729.15,121.813,32.0035,7.4453,1.5269,3.4551,0.5035,3.6375,185,29.9024,171.304,5.0084,3.6375,3.6375,5.0084
3209,20210729.16,121.813,32.0035,7.4453,2.3777,2.4928,0.48088,3.7083,185,28.9791,172.864,5.0084,3.7083,3.7083,5.0084
3210,20210729.17,121.813,32.0035,7.4453,2.9498,1.3656,0.45804,3.8062,185,27.5578,174.353,5.0084,3.8062,3.8062,5.0084
3211,20210729.18,121.813,32.0035,7.4453,3.0859,0.6481,0.43618,3.9051,185,25.9913,175.614,5.0084,3.9051,3.9051,5.0084
3212,20210729.19,121.813,32.0035,7.4453,3.2071,0.3127,0.41639,3.968,185,24.7869,176.579,5.0084,3.968,3.968,5.0084
3213,20210729.2,121.813,32.0035,7.4453,3.2286,0.0952,0.39939,3.9901,185,24.0591,177.317,5.0084,3.9901,3.9901,5.0084
3214,20210729.21,121.813,32.0035,7.4453,3.2925,0.0591,0.38576,3.9649,185,23.9707,177.911,5.0084,3.9649,3.9649,5.0084
3215,20210729.22,121.813,32.0035,7.4453,2.8153,0.3806,0.37477,3.9304,185,24.0194,178.475,5.0084,3.9304,3.9304,5.0084
3216,20210729.23,121.813,32.0035,7.4453,2.691,0.446,0.36581,3.8544,185,24.8251,178.98,5.0084,3.8544,3.8544,5.0084
3217,20210730,121.813,32.0035,7.4453,2.6651,0.3443,0.35769,3.7288,185,26.654,179.44,5.0084,3.7288,3.7288,5.0084
3218,20210730.01,121.813,32.0035,7.4453,2.5112,0.665,0.34969,3.5472,185,29.6407,179.786,5.0084,3.5472,3.5472,5.0084
3219,20210730.02,121.813,32.0035,7.4453,2.4026,0.9671,0.34176,3.3118,185,33.8109,179.966,5.0084,3.3118,3.3118,5.0084
3220,20210730.03,121.813,32.0035,7.4453,2.2005,1.2226,0.3337,3.0699,175,38.5593,179.861,5.0084,3.0699,3.0699,5.0084
3221,20210730.04,121.813,32.0035,7.4453,1.8059,1.6387,0.32578,2.844,175,43.3991,179.381,5.0084,2.844,2.844,5.0084
3222,20210730.05,121.813,32.0035,7.4453,1.4015,1.8917,0.31671,2.7114,175,46.9217,178.418,5.0084,2.7114,2.7114,5.0084
3223,20210730.06,121.813,32.0035,7.4453,0.9626,1.7496,0.30631,2.644,175,48.9541,177.393,5.0084,2.644,2.644,5.0084
3224,20210730.07,121.813,32.0035,7.4453,0.2556,1.9059,0.2931,2.6699,175,48.9037,177.087,5.0084,2.6699,2.6699,5.0084
3225,20210730.08,121.813,32.0035,7.4453,-0.6437,2.2959,0.28075,2.6712,175,47.8412,176.414,5.0084,2.6712,2.6712,5.0084
3226,20210730.09,121.813,32.0035,7.4453,-1.2213,2.8815,0.27224,2.6054,175,46.6251,173.868,5.0084,2.6054,2.6054,5.0084
3227,20210730.1,121.813,32.0035,7.4453,-2.1012,2.6496,0.26452,2.5802,175,44.2121,171.814,5.0084,2.5802,2.5802,5.0084
3228,20210730.11,121.813,32.0035,7.4453,-2.1366,3.4474,0.26281,2.4292,175,42.852,167.752,5.0084,2.4292,2.4292,5.0084
3229,20210730.12,121.813,32.0035,7.4453,-1.8486,4.0235,0.26525,2.2634,175,41.9672,162.963,5.0084,2.2633,2.2633,5.0084
3230,20210730.13,121.813,32.0035,7.4453,-1.2476,4.2934,0.26897,2.1698,175,41.2507,158.554,5.0084,2.1698,2.1698,5.0084
3231,20210730.14,121.813,32.0035,7.4453,-0.8817,4.3637,0.2741,2.1066,175,40.4489,154.765,5.0084,2.1066,2.1066,5.0084
3232,20210730.15,121.813,32.0035,7.4453,-0.5316,4.3819,0.28175,2.0307,175,40.2518,151.171,5.0084,2.0307,2.0307,5.0084
3233,20210730.16,121.813,32.0035,7.4453,-0.431,3.7503,0.28357,2.0116,175,39.3499,149.827,5.0084,2.0116,2.0116,5.0084
3234,20210730.17,121.813,32.0035,7.4453,-0.653,2.9877,0.27944,2.0356,175,37.9862,150.443,5.0084,2.0356,2.0356,5.0084
3235,20210730.18,121.813,32.0035,7.4453,-0.7429,2.5778,0.27069,2.075,175,36.6864,151.764,5.0084,2.075,2.075,5.0084
3236,20210730.19,121.813,32.0035,7.4453,-0.7945,1.7788,0.25777,2.1511,175,35.1463,153.788,4.5556,2.1511,2.1511,4.5556
3237,20210730.2,121.813,32.0035,7.4453,-1.2052,0.8054,0.24284,2.2263,175,33.4936,156.065,4.5556,2.2263,2.2263,4.5556
3238,20210730.21,121.813,32.0035,7.4453,-1.6355,0.1404,0.22729,2.3199,175,31.6856,158.641,4.5556,2.3199,2.3199,4.5556
3239,20210730.22,121.813,32.0035,7.4453,-1.8331,-0.1885,0.21343,2.3796,175,29.7993,161.37,4.5556,2.3796,2.3796,4.5556
3240,20210730.23,121.813,32.0035,7.4453,-1.8251,-1.5773,0.20229,2.4358,175,28.0449,163.993,4.5556,2.4358,2.4358,4.5556
3241,20210731,121.813,32.0035,7.4453,-1.8613,-2.3908,0.19546,2.4285,175,26.8491,166.633,4.1436,2.4285,2.4285,4.1436
3242,20210731.01,121.813,32.0035,7.4453,-2.8589,-2.8546,0.19588,2.2802,175,26.9302,169.656,4.1436,2.2802,2.2802,4.1436
3243,20210731.02,121.813,32.0035,7.4453,-3.2881,-2.0016,0.20245,2.0971,175,27.1377,172.334,4.1436,2.0971,2.0971,4.1436
3244,20210731.03,121.813,32.0035,7.4453,-3.3594,-1.9414,0.2118,1.9986,175,27.6293,174.65,3.769,1.9986,1.9986,3.769
3245,20210731.04,121.813,32.0035,7.4453,-3.345,-1.8784,0.22179,1.9448,175,28.1281,176.976,3.769,1.9448,1.9448,3.769
3246,20210731.05,121.813,32.0035,7.4453,-3.4594,-1.1911,0.2309,1.9214,175,28.1166,179.019,3.769,1.9214,1.9214,3.769
3247,20210731.06,121.813,32.0035,7.4453,-3.0697,-0.2139,0.23339,1.9655,175,27.9109,179.71,3.4282,1.9655,1.9655,3.4282
3248,20210731.07,121.813,32.0035,7.4453,-3.1955,-0.3886,0.2346,1.9639,175,27.5911,180.388,3.4282,1.9639,1.9639,3.4282
3249,20210731.08,121.813,32.0035,7.4453,-2.8939,0.2636,0.23195,1.9887,175,27.6643,180.675,3.4282,1.9887,1.9887,3.4282
3250,20210731.09,121.813,32.0035,7.4453,-2.4357,0.6318,0.22566,2.0418,175,27.7437,180.905,3.4282,2.0418,2.0418,3.4282
3251,20210731.1,121.813,32.0035,7.4453,-2.6368,0.5516,0.22075,2.0645,175,27.2942,180.507,3.4282,2.0645,2.0645,3.4282
3252,20210731.11,121.813,32.0035,7.4453,-2.8832,2.1197,0.22389,1.9941,175,27.6478,176.714,3.4282,1.9941,1.9941,3.4282
3253,20210731.12,121.813,32.0035,7.4453,-2.7031,4.3832,0.23299,1.905,175,28.3812,171.148,3.4282,1.905,1.905,3.4282
3254,20210731.13,121.813,32.0035,7.4453,-1.7451,5.1334,0.23624,1.8643,175,29.7684,166.53,3.4282,1.8643,1.8643,3.4282
3255,20210731.14,121.813,32.0035,7.4453,-0.7479,5.3027,0.2316,1.8379,175,32.2609,161.568,2.1344,1.8379,1.8379,2.1344
3256,20210731.15,121.813,32.0035,7.4453,-0.1967,4.9802,0.2254,1.8179,175,34.7769,155.485,2.3465,1.8179,1.8179,2.3465
3257,20210731.16,121.813,32.0035,7.4453,-0.0991,4.3582,0.21987,1.7999,175,36.1227,149.578,2.3465,1.7999,1.7999,2.3465
3258,20210731.17,121.813,32.0035,7.4453,-0.1073,4.0926,0.21504,1.7931,175,36.3395,144.628,2.3465,1.7931,1.7931,2.3465
3259,20210731.18,121.813,32.0035,7.4453,-0.3883,3.8908,0.21099,1.7789,125,35.3562,141.293,2.3465,1.7789,1.7789,2.3465
3260,20210731.19,121.813,32.0035,7.4453,-0.5825,3.4692,0.20333,1.7775,125,34.0214,139.822,2.3465,1.7775,1.7775,2.3465
3261,20210731.2,121.813,32.0035,7.4453,-0.5728,4.1328,0.20942,1.7296,125,32.5906,135.552,2.5798,1.7296,1.7296,2.5798
3262,20210731.21,121.813,32.0035,7.4453,-0.3615,4.2589,0.21406,1.7208,135,31.119,132.482,2.3465,1.7208,1.7208,2.3465
3263,20210731.22,121.813,32.0035,7.4453,0.016,3.0272,0.203,1.7764,135,29.434,132.806,2.3465,1.7764,1.7764,2.3465
3264,20210731.23,121.813,32.0035,7.4453,-0.1842,2.4912,0.18984,1.8285,135,27.1348,133.587,2.8363,1.8285,1.8285,2.8363
3265,20210715,121.816,32.0056,9.7359,-0.9088,7.7981,0.01861,1.6134,95,31.5043,96.64,1.9414,1.6134,1.6134,1.9414
3266,20210715.01,121.816,32.0056,9.7359,-1.5384,7.5119,0.06779,1.2793,105,30.7927,103.649,1.9414,1.2793,1.2793,1.9414
3267,20210715.02,121.816,32.0056,9.7359,-2.4617,7.4523,0.11173,1.3499,125,31.4138,109.351,1.9414,1.3499,1.3499,1.9414
3268,20210715.03,121.816,32.0056,9.7359,-2.946,7.8503,0.15646,1.4459,125,31.3431,114.585,1.9414,1.4459,1.4459,1.9414
3269,20210715.04,121.816,32.0056,9.7359,-2.8434,8.1554,0.20269,1.5586,125,30.6114,118.887,1.9414,1.5586,1.5586,1.9414
3270,20210715.05,121.816,32.0056,9.7359,-2.9631,8.1816,0.24754,1.6925,125,29.1998,122.375,2.1344,1.6925,1.6925,2.1344
3271,20210715.06,121.816,32.0056,9.7359,-2.9985,8.1237,0.29089,1.8202,125,27.9479,124.576,2.5798,1.8202,1.8202,2.5798
3272,20210715.07,121.816,32.0056,9.7359,-2.831,7.9054,0.331,1.9344,125,26.906,126.082,2.5798,1.9344,1.9344,2.5798
3273,20210715.08,121.816,32.0056,9.7359,-2.7794,7.5151,0.36276,2.0527,125,25.8235,127.474,2.8363,2.0527,2.0527,2.8363
3274,20210715.09,121.816,32.0056,9.7359,-3.138,7.0998,0.39222,2.1686,125,24.8378,129.207,3.1182,2.1686,2.1686,3.1182
3275,20210715.1,121.816,32.0056,9.7359,-2.8831,6.1185,0.40817,2.2825,125,23.8072,130.185,3.1182,2.2825,2.2825,3.1182
3276,20210715.11,121.816,32.0056,9.7359,-3.7209,6.7745,0.44455,2.3708,125,23.0474,131.893,3.1182,2.3708,2.3708,3.1182
3277,20210715.12,121.816,32.0056,9.7359,-4.3851,7.4343,0.49093,2.4651,135,22.8025,133.439,3.1182,2.4651,2.4651,3.1182
3278,20210715.13,121.816,32.0056,9.7359,-5.2213,7.7679,0.54372,2.5645,155,22.7897,135.31,3.1182,2.5645,2.5645,3.1182
3279,20210715.14,121.816,32.0056,9.7359,-4.8088,7.9706,0.58096,2.6743,155,22.8981,136.225,3.1182,2.6743,2.6743,3.1182
3280,20210715.15,121.816,32.0056,9.7359,-4.2573,7.8882,0.60585,2.7866,155,22.8555,136.92,3.4282,2.7866,2.7866,3.4282
