Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
20210725.01,121.79,32.0049,5.2435,-14.4524,-9.4551,1.53661,4.5017,185,28.7169,206.796,5.0084,4.5017,4.5017,5.0084
20210725.02,121.79,32.0049,5.2435,-15.2974,-8.3854,1.58978,4.576,185,28.672,206.108,5.0084,4.576,4.576,5.0084
20210725.03,121.79,32.0049,5.2435,-15.3727,-7.2771,1.63214,4.6706,185,28.5355,205.297,5.0084,4.6706,4.6706,5.0084
20210725.04,121.79,32.0049,5.2435,-15.6668,-6.6728,1.67069,4.7624,185,28.387,204.469,5.0084,4.7624,4.7624,5.0084
20210725.05,121.79,32.0049,5.2435,-15.4784,-6.3672,1.70273,4.8516,185,28.2361,203.893,5.5063,4.8516,4.8516,5.5063
20210725.06,121.79,32.0049,5.2435,-14.6475,-6.3772,1.72042,4.9576,185,27.9876,203.296,5.5063,4.9576,4.9576,5.5063
20210725.07,121.79,32.0049,5.2435,-14.9443,-6.2726,1.74346,5.0485,185,27.6684,202.718,5.5063,5.0485,5.0485,5.5063
20210725.08,121.79,32.0049,5.2435,-15.171,-6.8746,1.76816,5.1229,185,27.3757,202.225,5.5063,5.1229,5.1229,5.5063
20210725.09,121.79,32.0049,5.2435,-15.2895,-7.4117,1.78994,5.1908,185,27.0869,201.777,5.5063,5.1908,5.1908,5.5063
20210725.1,121.79,32.0049,5.2435,-16.3341,-7.0448,1.81343,5.2476,185,26.7605,201.118,5.5063,5.2476,5.2476,5.5063
20210725.11,121.79,32.0049,5.2435,-15.7524,-7.4669,1.8252,5.3165,185,26.47,200.668,6.0537,5.3165,5.3165,6.0537
20210725.12,121.79,32.0049,5.2435,-16.0965,-7.2875,1.83741,5.3793,185,26.1688,200.184,6.0537,5.3793,5.3793,6.0537
20210725.13,121.79,32.0049,5.2435,-17.0457,-5.397,1.84936,5.4392,185,25.8151,199.447,6.0537,5.4392,5.4392,6.0537
20210725.14,121.79,32.0049,5.2435,-16.3296,-4.5303,1.85108,5.5169,185,25.4555,198.787,6.0537,5.5169,5.5169,6.0537
20210725.15,121.79,32.0049,5.2435,-15.923,-3.8672,1.8528,5.5982,185,25.0637,198.094,6.0537,5.5982,5.5982,6.0537
20210725.16,121.79,32.0049,5.2435,-15.9037,-2.6605,1.85671,5.6831,185,24.6122,197.276,6.6554,5.6831,5.6831,6.6554
20210725.17,121.79,32.0049,5.2435,-16.5631,-1.6354,1.86633,5.7587,185,24.1296,196.373,6.6554,5.7587,5.7587,6.6554
20210725.18,121.79,32.0049,5.2435,-16.7132,-0.9774,1.87297,5.8343,185,23.637,195.546,6.6554,5.8343,5.8343,6.6554
20210725.19,121.79,32.0049,5.2435,-16.4766,-1.4685,1.87611,5.91,185,23.1543,194.923,6.6554,5.91,5.91,6.6554
20210725.2,121.79,32.0049,5.2435,-16.0086,-1.455,1.87554,5.9863,185,22.6857,194.424,6.6554,5.9863,5.9863,6.6554
20210725.21,121.79,32.0049,5.2435,-16.1197,-0.8276,1.87737,6.0478,185,22.2427,193.945,6.6554,6.0478,6.0478,6.6554
20210725.22,121.79,32.0049,5.2435,-16.3213,1.3937,1.87917,6.0943,185,21.8605,193.391,7.3171,6.0943,6.0943,7.3171
20210725.23,121.79,32.0049,5.2435,-16.1179,1.1027,1.87927,6.1372,185,21.5248,192.998,8.0444,6.1372,6.1372,8.0444
20210726,121.79,32.0049,5.2435,-16.3074,1.5614,1.88107,6.164,185,21.2449,192.604,8.8441,6.164,6.164,8.8441
20210726.01,121.79,32.0049,5.2435,-16.3351,2.3512,1.88172,6.1803,185,21.0294,192.197,8.8441,6.1803,6.1803,8.8441
20210726.02,121.79,32.0049,5.2435,-16.1347,3.351,1.88048,6.1919,185,20.8666,191.778,8.8441,6.1919,6.1919,8.8441
20210726.03,121.79,32.0049,5.2435,-15.592,4.7358,1.87666,6.2057,185,20.7497,191.341,8.8441,6.2057,6.2057,8.8441
20210726.04,121.79,32.0049,5.2435,-14.7823,5.2614,1.87091,6.2332,185,20.632,190.967,8.8441,6.2332,6.2332,8.8441
20210726.05,121.79,32.0049,5.2435,-14.4284,5.802,1.86821,6.2605,185,20.5179,190.594,8.8441,6.2604,6.2604,8.8441
20210726.06,121.79,32.0049,5.2435,-14.2078,7.1029,1.86742,6.2802,185,20.4593,190.181,8.8441,6.2802,6.2802,8.8441
20210726.07,121.79,32.0049,5.2435,-13.3737,7.5175,1.8614,6.3171,185,20.4036,189.898,8.8441,6.3171,6.3171,8.8441
20210726.08,121.79,32.0049,5.2435,-12.7051,6.6895,1.85292,6.3643,185,20.2988,189.779,8.8441,6.3643,6.3643,8.8441
20210726.09,121.79,32.0049,5.2435,-13.1229,6.4831,1.85016,6.374,185,20.2456,189.624,8.8441,6.374,6.374,8.8441
20210726.1,121.79,32.0049,5.2435,-14.1168,6.0517,1.85221,6.3426,185,20.2617,189.419,8.8441,6.3426,6.3426,8.8441
20210726.11,121.79,32.0049,5.2435,-14.4149,6.1019,1.85178,6.3015,185,20.331,189.186,8.8441,6.3015,6.3015,8.8441
20210726.12,121.79,32.0049,5.2435,-13.5166,6.0219,1.84255,6.2871,185,20.3653,189.035,8.8441,6.2871,6.2871,8.8441
20210726.13,121.79,32.0049,5.2435,-12.4444,5.3329,1.82824,6.2957,185,20.3143,189.01,8.0444,6.2957,6.2957,8.0444
20210726.14,121.79,32.0049,5.2435,-12.8882,6.5097,1.82456,6.2602,185,20.3676,188.786,8.0444,6.2602,6.2602,8.0444
20210726.15,121.79,32.0049,5.2435,-12.4401,7.275,1.81509,6.2418,185,20.4602,188.558,8.0444,6.2419,6.2419,8.0444
20210726.16,121.79,32.0049,5.2435,-12.3974,7.3822,1.80782,6.207,185,20.5926,188.422,8.0444,6.207,6.207,8.0444
20210726.17,121.79,32.0049,5.2435,-13.1162,7.4017,1.80493,6.1465,185,20.7712,188.138,8.0444,6.1465,6.1465,8.0444
20210726.18,121.79,32.0049,5.2435,-13.5248,7.9275,1.80442,6.0725,185,20.9932,187.724,8.0444,6.0725,6.0725,8.0444
20210726.19,121.79,32.0049,5.2435,-12.3962,8.3366,1.79328,6.0424,185,21.1421,187.435,8.0444,6.0424,6.0424,8.0444
20210726.2,121.79,32.0049,5.2435,-11.2118,9.6249,1.77899,6.0195,185,21.3461,187.142,8.0444,6.0195,6.0195,8.0444
20210726.21,121.79,32.0049,5.2435,-10.4126,10.4198,1.76348,6.002,185,21.6016,186.912,8.0444,6.002,6.002,8.0444
20210726.22,121.79,32.0049,5.2435,-7.6058,11.1517,1.73126,6.042,185,21.8502,187.062,8.0444,6.042,6.042,8.0444
20210726.23,121.79,32.0049,5.2435,-9.2735,9.5577,1.71548,6.0313,185,22.0251,186.991,8.0444,6.0313,6.0313,8.0444
20210727,121.79,32.0049,5.2435,-10.3636,8.6229,1.70271,5.9916,185,22.2153,186.738,8.0444,5.9916,5.9916,8.0444
20210727.01,121.79,32.0049,5.2435,-11.1405,8.0527,1.69053,5.9146,185,22.4327,186.212,8.0444,5.9146,5.9146,8.0444
20210727.02,121.79,32.0049,5.2435,-10.8326,7.8111,1.67018,5.8419,185,22.5858,185.64,7.3171,5.8419,5.8419,7.3171
20210727.03,121.79,32.0049,5.2435,-10.6558,8.9893,1.65366,5.7379,185,22.8965,184.779,7.3171,5.7379,5.7379,7.3171
20210727.04,121.79,32.0049,5.2435,-9.5761,9.125,1.62873,5.6851,185,23.1095,184.21,7.3171,5.6851,5.6851,7.3171
20210727.05,121.79,32.0049,5.2435,-8.9891,9.2049,1.60342,5.6584,185,23.2939,183.882,7.3171,5.6584,5.6584,7.3171
20210727.06,121.79,32.0049,5.2435,-9.6591,9.5411,1.59688,5.6155,185,23.5712,183.428,7.3171,5.6155,5.6155,7.3171
20210727.07,121.79,32.0049,5.2435,-10.0565,8.1518,1.595,5.6102,185,23.4926,183.407,7.3171,5.6102,5.6102,7.3171
20210727.08,121.79,32.0049,5.2435,-10.3805,7.7205,1.59413,5.5921,185,23.4761,183.446,7.3171,5.5921,5.5921,7.3171
20210727.09,121.79,32.0049,5.2435,-10.6802,7.4019,1.59089,5.5666,185,23.481,183.529,7.3171,5.5666,5.5666,7.3171
20210727.1,121.79,32.0049,5.2435,-10.9045,6.7658,1.58722,5.5323,185,23.4236,183.629,7.3171,5.5323,5.5323,7.3171
20210727.11,121.79,32.0049,5.2435,-11.0735,6.6064,1.58417,5.498,185,23.3445,183.702,7.3171,5.498,5.498,7.3171
20210727.12,121.79,32.0049,5.2435,-11.1044,6.8505,1.58271,5.4625,185,23.2957,183.707,7.3171,5.4625,5.4625,7.3171
20210727.13,121.79,32.0049,5.2435,-10.5421,7.3512,1.57597,5.4462,185,23.2683,183.787,7.3171,5.4462,5.4462,7.3171
20210727.14,121.79,32.0049,5.2435,-10.2981,7.6027,1.56705,5.4377,185,23.3231,183.921,7.3171,5.4377,5.4377,7.3171
20210727.15,121.79,32.0049,5.2435,-10.2088,7.6049,1.55888,5.4389,185,23.367,184.184,7.3171,5.4389,5.4389,7.3171
20210727.16,121.79,32.0049,5.2435,-10.0857,7.3641,1.54712,5.4356,185,23.461,184.49,7.3171,5.4356,5.4356,7.3171
20210727.17,121.79,32.0049,5.2435,-9.8196,7.4095,1.52689,5.423,185,23.6085,184.762,7.3171,5.423,5.423,7.3171
20210727.18,121.79,32.0049,5.2435,-9.4184,7.8628,1.49956,5.385,185,23.8901,184.796,7.3171,5.385,5.385,7.3171
20210727.19,121.79,32.0049,5.2435,-8.9677,8.3733,1.46642,5.3343,185,24.2211,184.625,6.6554,5.3343,5.3343,6.6554
20210727.2,121.79,32.0049,5.2435,-8.7219,8.2813,1.43018,5.275,185,24.5224,184.363,6.6554,5.275,5.275,6.6554
20210727.21,121.79,32.0049,5.2435,-8.6821,8.1189,1.3957,5.2121,185,24.769,183.974,6.6554,5.2121,5.2121,6.6554
20210727.22,121.79,32.0049,5.2435,-8.5461,7.4035,1.36079,5.1518,185,24.8882,183.697,6.6554,5.1518,5.1518,6.6554
20210727.23,121.79,32.0049,5.2435,-8.1825,7.9427,1.32772,5.0858,185,25.1571,183.244,6.6554,5.0858,5.0858,6.6554
20210728,121.79,32.0049,5.2435,-8.1415,7.5961,1.29867,5.0248,185,25.3415,182.917,6.6554,5.0248,5.0248,6.6554
20210728.01,121.79,32.0049,5.2435,-8.2741,6.7115,1.27574,4.9871,185,25.395,182.968,6.6554,4.9871,4.9871,6.6554
20210728.02,121.79,32.0049,5.2435,-8.4835,6.8836,1.26607,4.9497,185,25.5458,183.116,6.6554,4.9497,4.9497,6.6554
20210728.03,121.79,32.0049,5.2435,-8.1496,7.0515,1.25855,4.9274,185,25.7878,183.346,6.6554,4.9274,4.9274,6.6554
20210728.04,121.79,32.0049,5.2435,-7.5055,7.6018,1.24306,4.9116,185,26.1207,183.707,6.6554,4.9116,4.9116,6.6554
20210728.05,121.79,32.0049,5.2435,-7.4628,7.7269,1.22604,4.8842,185,26.5192,183.817,6.6554,4.8842,4.8842,6.6554
20210728.06,121.79,32.0049,5.2435,-7.633,7.7617,1.21166,4.8378,185,26.8308,183.699,6.6554,4.8378,4.8378,6.6554
20210728.07,121.79,32.0049,5.2435,-7.7417,7.6841,1.19898,4.7912,185,27.1146,183.403,6.6554,4.7912,4.7912,6.6554
20210728.08,121.79,32.0049,5.2435,-7.8085,7.0667,1.18217,4.7514,185,27.2095,183.306,6.0537,4.7514,4.7514,6.0537
20210728.09,121.79,32.0049,5.2435,-7.1063,7.4691,1.15933,4.724,185,27.4518,183.182,6.0537,4.724,4.724,6.0537
20210728.1,121.79,32.0049,5.2435,-6.8436,6.7696,1.12836,4.7079,185,27.5119,183.394,6.0537,4.7079,4.7079,6.0537
20210728.11,121.79,32.0049,5.2435,-7.1376,6.5474,1.10391,4.6686,185,27.6641,183.287,6.0537,4.6686,4.6686,6.0537
20210728.12,121.79,32.0049,5.2435,-7.016,6.7208,1.08493,4.6145,185,27.8065,183.058,6.0537,4.6145,4.6145,6.0537
20210728.13,121.79,32.0049,5.2435,-6.4135,7.5232,1.06491,4.5726,185,28.1827,182.784,6.0537,4.5726,4.5726,6.0537
20210728.14,121.79,32.0049,5.2435,-6.119,7.4511,1.04301,4.5291,185,28.4874,182.617,6.0537,4.5291,4.5291,6.0537
20210728.15,121.79,32.0049,5.2435,-5.6286,7.7752,1.02039,4.4921,185,28.8319,182.325,6.0537,4.4921,4.4921,6.0537
20210728.16,121.79,32.0049,5.2435,-5.5389,8.2964,1.00346,4.4232,185,29.2452,181.581,6.0537,4.4232,4.4232,6.0537
20210728.17,121.79,32.0049,5.2435,-5.6579,8.3855,0.99324,4.3422,185,29.6443,180.426,6.0537,4.3422,4.3422,6.0537
20210728.18,121.79,32.0049,5.2435,-5.6485,8.4508,0.98575,4.259,185,29.9833,179.223,6.0537,4.259,4.259,6.0537
20210728.19,121.79,32.0049,5.2435,-5.4096,8.5209,0.97632,4.2053,185,30.2563,178.175,6.0537,4.2053,4.2053,6.0537
20210728.2,121.79,32.0049,5.2435,-5.1281,8.4644,0.96177,4.1714,185,30.3846,177.552,6.0537,4.1714,4.1714,6.0537
20210728.21,121.79,32.0049,5.2435,-4.5136,8.4502,0.94251,4.1545,185,30.5425,177.139,6.0537,4.1545,4.1545,6.0537
20210728.22,121.79,32.0049,5.2435,-4.0382,7.4207,0.9108,4.1789,185,30.3847,177.761,5.5063,4.1789,4.1789,5.5063
20210728.23,121.79,32.0049,5.2435,-3.9989,7.9131,0.88833,4.1386,185,30.6453,177.473,5.5063,4.1386,4.1386,5.5063
20210729,121.79,32.0049,5.2435,-3.6893,8.7023,0.87656,4.0614,185,31.1132,176.438,5.5063,4.0614,4.0614,5.5063
20210729.01,121.79,32.0049,5.2435,-3.2206,8.4835,0.85819,4.0135,185,31.4438,176.003,5.5063,4.0135,4.0135,5.5063
20210729.02,121.79,32.0049,5.2435,-2.7608,8.5061,0.83674,3.9842,185,31.7562,175.791,5.5063,3.9842,3.9842,5.5063
20210729.03,121.79,32.0049,5.2435,-2.693,8.1264,0.8163,3.9443,185,31.903,175.471,5.5063,3.9443,3.9443,5.5063
20210729.04,121.79,32.0049,5.2435,-2.9122,7.8041,0.79585,3.8992,185,31.967,174.855,5.5063,3.8992,3.8992,5.5063
20210729.05,121.79,32.0049,5.2435,-2.9606,7.3412,0.77275,3.8475,185,31.7934,174.063,5.5063,3.8475,3.8475,5.5063
20210729.06,121.79,32.0049,5.2435,-2.664,7.1304,0.7446,3.8024,185,31.6016,173.227,5.5063,3.8024,3.8024,5.5063
20210729.07,121.79,32.0049,5.2435,-2.2362,6.7042,0.71148,3.7704,185,31.1833,172.633,5.5063,3.7704,3.7704,5.5063
20210729.08,121.79,32.0049,5.2435,-2.2375,6.0593,0.67697,3.7367,185,30.6549,172.044,5.5063,3.7367,3.7367,5.5063
20210729.09,121.79,32.0049,5.2435,-0.9288,6.1957,0.63726,3.7112,185,30.4716,171.936,5.5063,3.7112,3.7112,5.5063
20210729.1,121.79,32.0049,5.2435,-0.2758,5.2581,0.59475,3.7307,185,29.9879,172.547,5.5063,3.7307,3.7307,5.5063
20210729.11,121.79,32.0049,5.2435,-0.3157,5.0557,0.55793,3.723,185,29.6003,172.999,5.5063,3.723,3.723,5.5063
20210729.12,121.79,32.0049,5.2435,-0.1263,5.0691,0.52827,3.6542,185,29.6812,173.029,5.0084,3.6542,3.6542,5.0084
20210729.13,121.79,32.0049,5.2435,0.1368,4.6651,0.50095,3.6132,185,29.6728,173.508,5.0084,3.6132,3.6132,5.0084
20210729.14,121.79,32.0049,5.2435,0.7675,4.0879,0.4759,3.619,185,29.2966,174.501,5.0084,3.619,3.619,5.0084
20210729.15,121.79,32.0049,5.2435,1.6093,3.2855,0.45454,3.6487,185,28.7566,175.574,5.0084,3.6487,3.6487,5.0084
20210729.16,121.79,32.0049,5.2435,2.4227,2.356,0.43488,3.7219,185,27.7799,176.745,5.0084,3.7219,3.7219,5.0084
20210729.17,121.79,32.0049,5.2435,2.9501,1.2909,0.41544,3.8234,185,26.4567,177.908,5.0084,3.8234,3.8234,5.0084
20210729.18,121.79,32.0049,5.2435,3.0537,0.6298,0.39611,3.9349,185,24.9686,178.926,5.0084,3.9349,3.9349,5.0084
20210729.19,121.79,32.0049,5.2435,3.1572,0.3364,0.37722,4.0425,185,23.535,179.773,5.0084,4.0425,4.0425,5.0084
20210729.2,121.79,32.0049,5.2435,3.1817,0.1392,0.35959,4.1138,185,22.4553,180.394,5.0084,4.1138,4.1138,5.0084
20210729.21,121.79,32.0049,5.2435,3.2646,0.1091,0.34397,4.1359,185,21.8834,180.869,5.0084,4.1359,4.1359,5.0084
20210729.22,121.79,32.0049,5.2435,2.829,0.4064,0.33078,4.1349,185,21.3969,181.248,5.0084,4.1349,4.1349,5.0084
20210729.23,121.79,32.0049,5.2435,2.7214,0.4449,0.32027,4.107,185,21.2091,181.597,5.0084,4.107,4.107,5.0084
20210730,121.79,32.0049,5.2435,2.7114,0.3203,0.31193,4.0365,185,21.6736,181.982,5.0084,4.0365,4.0365,5.0084
20210730.01,121.79,32.0049,5.2435,2.5498,0.6392,0.30452,3.9339,185,22.7466,182.438,5.0084,3.9339,3.9339,5.0084
20210730.02,121.79,32.0049,5.2435,2.4336,0.9434,0.29728,3.7912,185,24.6079,183.002,5.0084,3.7912,3.7912,5.0084
20210730.03,121.79,32.0049,5.2435,2.2255,1.1956,0.28973,3.6181,185,27.0723,183.738,5.0084,3.6181,3.6181,5.0084
20210730.04,121.79,32.0049,5.2435,1.8254,1.602,0.28176,3.4232,185,29.9421,184.723,5.0084,3.4232,3.4232,5.0084
20210730.05,121.79,32.0049,5.2435,1.4221,1.8523,0.27353,3.2284,175,32.9316,185.864,5.0084,3.2284,3.2284,5.0084
20210730.06,121.79,32.0049,5.2435,0.9971,1.712,0.26478,3.0953,175,35.4136,186.714,5.0084,3.0953,3.0953,5.0084
20210730.07,121.79,32.0049,5.2435,0.3022,1.8622,0.25453,3.0789,175,36.3583,186.351,5.0084,3.0789,3.0789,5.0084
20210730.08,121.79,32.0049,5.2435,-0.5896,2.2413,0.24494,3.0441,175,36.4385,184.773,5.0084,3.0441,3.0441,5.0084
20210730.09,121.79,32.0049,5.2435,-1.1801,2.8167,0.23826,2.9122,175,36.9679,182.363,5.0084,2.9122,2.9122,5.0084
20210730.1,121.79,32.0049,5.2435,-2.0965,2.5831,0.23417,2.7363,175,37.5875,179.372,5.0084,2.7363,2.7363,5.0084
20210730.11,121.79,32.0049,5.2435,-2.1407,3.4015,0.23326,2.517,175,38.2787,175.484,5.0084,2.517,2.517,5.0084
20210730.12,121.79,32.0049,5.2435,-1.8401,3.9793,0.23516,2.3089,175,38.8345,170.963,5.0084,2.3089,2.3089,5.0084
20210730.13,121.79,32.0049,5.2435,-1.2339,4.248,0.23862,2.1598,175,38.8223,166.059,5.0084,2.1598,2.1598,5.0084
20210730.14,121.79,32.0049,5.2435,-0.8691,4.3201,0.24334,2.0532,175,38.6013,161.431,5.0084,2.0532,2.0532,5.0084
20210730.15,121.79,32.0049,5.2435,-0.5031,4.3419,0.24916,1.9761,175,38.168,157.247,5.0084,1.9761,1.9761,5.0084
20210730.16,121.79,32.0049,5.2435,-0.3994,3.6994,0.25396,1.9449,175,37.012,154.944,5.0084,1.9449,1.9449,5.0084
20210730.17,121.79,32.0049,5.2435,-0.6081,2.9465,0.25226,1.9758,175,35.0565,155.376,5.0084,1.9758,1.9758,5.0084
20210730.18,121.79,32.0049,5.2435,-0.685,2.5455,0.24751,2.0113,175,33.5105,156.167,5.0084,2.0113,2.0113,5.0084
20210730.19,121.79,32.0049,5.2435,-0.7184,1.715,0.2381,2.0696,175,32.1978,157.763,5.0084,2.0696,2.0696,5.0084
20210730.2,121.79,32.0049,5.2435,-1.1017,0.703,0.22614,2.1363,175,30.9542,159.681,4.5556,2.1363,2.1363,4.5556
20210730.21,121.79,32.0049,5.2435,-1.5616,0.0014,0.21287,2.2072,175,29.7695,161.75,4.5556,2.2072,2.2072,4.5556
20210730.22,121.79,32.0049,5.2435,-1.7464,-0.3749,0.20042,2.2614,175,28.7237,163.678,4.5556,2.2614,2.2614,4.5556
20210730.23,121.79,32.0049,5.2435,-1.7738,-1.7875,0.18955,2.2898,175,28.1267,165.712,4.5556,2.2898,2.2898,4.5556
20210731,121.79,32.0049,5.2435,-1.8487,-2.568,0.18136,2.2673,175,28.2703,168.066,4.5556,2.2673,2.2673,4.5556
20210731.01,121.79,32.0049,5.2435,-2.8524,-2.9918,0.17858,2.1502,175,29.2653,171.484,4.1436,2.1502,2.1502,4.1436
20210731.02,121.79,32.0049,5.2435,-3.3097,-2.1301,0.18297,1.9644,175,30.5358,174.97,4.1436,1.9644,1.9644,4.1436
20210731.03,121.79,32.0049,5.2435,-3.4159,-2.072,0.19318,1.8325,175,31.4966,177.384,3.769,1.8325,1.8325,3.769
20210731.04,121.79,32.0049,5.2435,-3.3446,-2.0055,0.2043,1.8033,175,31.8147,178.941,3.769,1.8033,1.8033,3.769
20210731.05,121.79,32.0049,5.2435,-3.4744,-1.3351,0.21388,1.8157,175,30.7605,180.811,3.769,1.8157,1.8157,3.769
20210731.06,121.79,32.0049,5.2435,-3.106,-0.3507,0.21911,1.8462,175,29.9287,181.364,3.769,1.8462,1.8462,3.769
20210731.07,121.79,32.0049,5.2435,-3.2486,-0.52,0.22251,1.8634,175,29.4512,182.35,3.4282,1.8634,1.8634,3.4282
20210731.08,121.79,32.0049,5.2435,-2.9479,0.1547,0.22063,1.9042,175,29.0514,182.385,3.4282,1.9042,1.9042,3.4282
20210731.09,121.79,32.0049,5.2435,-2.4649,0.5195,0.21526,1.9588,175,29.1487,182.596,3.4282,1.9588,1.9588,3.4282
20210731.1,121.79,32.0049,5.2435,-2.6458,0.4122,0.21036,1.9889,175,28.8726,182.719,3.4282,1.9889,1.9889,3.4282
20210731.11,121.79,32.0049,5.2435,-2.8932,1.9446,0.21274,1.9488,175,28.8057,179.941,3.4282,1.9488,1.9488,3.4282
20210731.12,121.79,32.0049,5.2435,-2.7154,4.1756,0.22046,1.897,175,29.0386,175.293,3.4282,1.897,1.897,3.4282
20210731.13,121.79,32.0049,5.2435,-1.7625,4.9452,0.22477,1.8719,175,29.9869,170.964,3.4282,1.8719,1.8719,3.4282
20210731.14,121.79,32.0049,5.2435,-0.7577,5.1223,0.22342,1.86,175,31.6228,166.947,2.1344,1.86,1.86,2.1344
20210731.15,121.79,32.0049,5.2435,-0.2101,4.8177,0.21573,1.8263,175,33.6409,163.27,2.1344,1.8263,1.8263,2.1344
20210731.16,121.79,32.0049,5.2435,-0.0988,4.2242,0.20606,1.7943,175,35.076,160.017,2.3465,1.7943,1.7943,2.3465
20210731.17,121.79,32.0049,5.2435,-0.0875,3.9468,0.19925,1.7669,175,35.7598,156.325,2.3465,1.7669,1.7669,2.3465
20210731.18,121.79,32.0049,5.2435,-0.3578,3.7442,0.19502,1.7512,175,35.3437,152.924,2.3465,1.7512,1.7512,2.3465
20210731.19,121.79,32.0049,5.2435,-0.5699,3.3192,0.1886,1.7397,175,33.8738,151.26,2.3465,1.7397,1.7397,2.3465
20210731.2,121.79,32.0049,5.2435,-0.5428,3.9908,0.19095,1.6979,145,32.9719,146.776,2.5798,1.6979,1.6979,2.5798
20210731.21,121.79,32.0049,5.2435,-0.347,4.0903,0.19315,1.6733,145,31.9229,143.078,2.5798,1.6733,1.6733,2.5798
20210731.22,121.79,32.0049,5.2435,0.0624,2.876,0.18463,1.7175,145,29.8468,143.083,2.5798,1.7175,1.7175,2.5798
20210731.23,121.79,32.0049,5.2435,-0.1805,2.3142,0.17408,1.7803,145,27.1326,143.345,2.8363,1.7803,1.7803,2.8363
20210715,121.793,32.0069,5.1507,-0.8823,7.6749,0.01829,1.6134,95,31.5042,96.551,1.9414,1.6134,1.6134,1.9414
20210715.01,121.793,32.0069,5.1507,-1.4814,7.3729,0.06254,1.2138,105,28.4947,100.133,1.9414,1.2138,1.2138,1.9414
20210715.02,121.793,32.0069,5.1507,-2.4166,7.2988,0.10039,1.2542,115,29.8661,107.146,1.9414,1.2542,1.2542,1.9414
20210715.03,121.793,32.0069,5.1507,-2.9381,7.7152,0.13786,1.3236,125,30.5086,113.205,1.9414,1.3236,1.3236,1.9414
20210715.04,121.793,32.0069,5.1507,-2.8319,8.0292,0.17607,1.399,125,30.6971,118.26,1.9414,1.399,1.399,1.9414
20210715.05,121.793,32.0069,5.1507,-2.9535,8.0625,0.21328,1.499,125,29.9033,123.426,1.9414,1.499,1.499,1.9414
20210715.06,121.793,32.0069,5.1507,-3.0097,8.0155,0.24912,1.6247,125,28.2746,127.493,2.1344,1.6247,1.6247,2.1344
20210715.07,121.793,32.0069,5.1507,-2.8415,7.8097,0.28259,1.747,125,26.7302,129.691,2.3465,1.747,1.747,2.3465
20210715.08,121.793,32.0069,5.1507,-2.7786,7.4208,0.31275,1.8779,125,25.4486,131.472,2.5798,1.8779,1.8779,2.5798
20210715.09,121.793,32.0069,5.1507,-3.1093,6.9836,0.34088,1.9963,145,24.2235,133.53,2.5798,1.9963,1.9963,2.5798
20210715.1,121.793,32.0069,5.1507,-2.8485,5.996,0.35686,2.1092,125,23.2422,135.535,2.8363,2.1092,2.1092,2.8363
20210715.11,121.793,32.0069,5.1507,-3.6951,6.6716,0.38485,2.1826,145,22.5366,136.647,2.8363,2.1826,2.1826,2.8363
20210715.12,121.793,32.0069,5.1507,-4.3378,7.3462,0.42902,2.2629,145,22.1495,137.966,3.1182,2.2629,2.2629,3.1182
20210715.13,121.793,32.0069,5.1507,-5.1673,7.6759,0.47684,2.3676,145,21.9219,139.693,3.1182,2.3676,2.3676,3.1182
20210715.14,121.793,32.0069,5.1507,-4.7924,7.8838,0.5145,2.4845,145,22.0302,140.994,3.1182,2.4845,2.4845,3.1182
20210715.15,121.793,32.0069,5.1507,-4.2256,7.8105,0.53403,2.5921,145,22.1247,141.809,3.1182,2.5921,2.5921,3.1182
20210715.16,121.793,32.0069,5.1507,-3.4421,7.8971,0.54438,2.6872,155,22.2172,142.264,3.4282,2.6872,2.6872,3.4282
20210715.17,121.793,32.0069,5.1507,-3.0661,7.7851,0.54951,2.7593,155,22.2576,142.633,3.4282,2.7593,2.7593,3.4282
20210715.18,121.793,32.0069,5.1507,-2.9104,7.5034,0.55129,2.8106,155,22.2957,143.375,3.4282,2.8106,2.8106,3.4282
20210715.19,121.793,32.0069,5.1507,-3.1413,7.568,0.55789,2.8295,145,22.266,143.582,3.4282,2.8295,2.8295,3.4282
20210715.2,121.793,32.0069,5.1507,-3.1797,7.7357,0.56612,2.8293,145,22.3756,143.763,3.769,2.8293,2.8293,3.769
20210715.21,121.793,32.0069,5.1507,-3.0677,7.4851,0.56043,2.8435,145,22.5363,144.018,3.769,2.8435,2.8435,3.769
20210715.22,121.793,32.0069,5.1507,-2.5639,6.6566,0.53154,2.8443,145,22.7547,144.439,3.769,2.8443,2.8443,3.769
20210715.23,121.793,32.0069,5.1507,-3.5115,6.2463,0.51339,2.7905,145,22.3741,144.12,3.769,2.7905,2.7905,3.769
20210716,121.793,32.0069,5.1507,-3.9549,6.0901,0.50947,2.7323,145,21.7139,143.919,3.769,2.7323,2.7323,3.769
20210716.01,121.793,32.0069,5.1507,-4.2423,6.4061,0.51194,2.687,145,21.3632,143.419,3.4282,2.687,2.687,3.4282
20210716.02,121.793,32.0069,5.1507,-4.2392,6.4741,0.51369,2.6631,145,21.1493,143.165,3.4282,2.6631,2.6631,3.4282
20210716.03,121.793,32.0069,5.1507,-4.345,6.2496,0.50995,2.6678,145,20.8904,143.202,3.4282,2.6678,2.6678,3.4282
